Node Number	Directional Deformation (m)
975	-0.32221
976	-0.21534
977	-0.1023
978	1.3635e-002
979	0.12916
980	0.24095
981	0.34582
982	0.44073
983	0.52296
984	0.59013
985	0.64029
986	0.67199
987	0.68429
988	0.6768
989	0.64974
990	0.60387
991	0.5405
992	0.46146
993	0.36907
994	0.26602
995	0.1553
996	4.0157e-002
997	-7.6101e-002
998	-0.1901
999	-0.29857
1000	-0.3984
1001	-0.48671
1002	-0.56097
1003	-0.61903
1004	-0.65924
1005	-0.68038
1006	-0.6818
1007	-0.66341
1008	-0.62564
1009	-0.56953
1010	-0.49652
1011	-0.40858
1012	-0.30799
1013	-0.19737
1014	-7.9477e-002
1015	4.2852e-002
1016	0.16694
1017	0.29033
1018	0.41101
1019	0.52767
1020	0.63977
1021	0.74788
1022	0.85386
1023	2.6162e-002
1024	9.5939e-002
1025	0.1973
1026	0.31811
1027	0.4481
1028	0.5784
1029	0.70151
1030	0.8112
1031	0.90238
1032	0.97105
1033	1.0142
1034	1.03
1035	1.0174
1036	0.9763
1037	0.90774
1038	0.81349
1039	0.69611
1040	0.55888
1041	0.40564
1042	0.24079
1043	6.9001e-002
1044	-0.10478
1045	-0.27558
1046	-0.43847
1047	-0.58872
1048	-0.72198
1049	-0.83436
1050	-0.92259
1051	-0.98414
1052	-1.0173
1053	-1.021
1054	-0.99534
1055	-0.94099
1056	-0.85957
1057	-0.75346
1058	-0.62569
1059	-0.47996
1060	-0.32046
1061	-0.15177
1062	2.126e-002
1063	0.19367
1064	0.36051
1065	0.51698
1066	0.65856
1067	0.78119
1068	0.88134
1069	0.95609
1070	1.0033
1071	1.0215
1072	1.0102
1073	0.9697
1074	0.90119
1075	0.8066
1076	0.68869
1077	0.55088
1078	0.39718
1079	0.23204
1080	6.027e-002
1081	-0.11317
1082	-0.28326
1083	-0.44513
1084	-0.59412
1085	-0.72594
1086	-0.83679
1087	-0.92349
1088	-0.98354
1089	-1.0151
1090	-1.0173
1091	-0.98994
1092	-0.93366
1093	-0.84999
1094	-0.74114
1095	-0.61003
1096	-0.4601
1097	-0.29525
1098	-0.11964
1099	6.2501e-002
1100	0.24711
1101	0.43052
1102	0.60969
1103	0.78252
1104	0.9482
1105	1.1075
1106	1.2632
1107	3.539e-002
1108	0.12903
1109	0.26415
1110	0.42451
1111	0.5966
1112	0.76886
1113	0.93151
1114	1.0764
1115	1.1967
1116	1.2874
1117	1.3443
1118	1.3649
1119	1.348
1120	1.2935
1121	1.2026
1122	1.0777
1123	0.92218
1124	0.74038
1125	0.53744
1126	0.31912
1127	9.166e-002
1128	-0.13842
1129	-0.36449
1130	-0.58009
1131	-0.77895
1132	-0.95532
1133	-1.1041
1134	-1.2209
1135	-1.3024
1136	-1.3463
1137	-1.3513
1138	-1.3174
1139	-1.2454
1140	-1.1377
1141	-0.99716
1142	-0.82797
1143	-0.63497
1144	-0.42372
1145	-0.20031
1146	2.8885e-002
1147	0.25726
1148	0.47822
1149	0.68544
1150	0.87294
1151	1.0353
1152	1.1679
1153	1.2668
1154	1.3292
1155	1.3533
1156	1.3382
1157	1.2845
1158	1.1937
1159	1.0684
1160	0.91228
1161	0.72979
1162	0.52625
1163	0.30759
1164	8.012e-002
1165	-0.14957
1166	-0.37485
1167	-0.58925
1168	-0.7866
1169	-0.96123
1170	-1.1081
1171	-1.223
1172	-1.3025
1173	-1.3445
1174	-1.3474
1175	-1.3112
1176	-1.2367
1177	-1.126
1178	-0.98189
1179	-0.80838
1180	-0.61001
1181	-0.39196
1182	-0.15979
1183	8.088e-002
1184	0.32459
1185	0.56637
1186	0.8021
1187	1.0289
1188	1.2454
1189	1.4527
1190	1.6542
1191	4.5234e-002
1192	0.16321
1193	0.33193
1194	0.53123
1195	0.74461
1196	0.95793
1197	1.1592
1198	1.3385
1199	1.4874
1200	1.5994
1201	1.6698
1202	1.6951
1203	1.6739
1204	1.606
1205	1.4931
1206	1.338
1207	1.1449
1208	0.9192
1209	0.66731
1210	0.39636
1211	0.11409
1212	-0.1714
1213	-0.4519
1214	-0.71939
1215	-0.96612
1216	-1.1849
1217	-1.3695
1218	-1.5144
1219	-1.6156
1220	-1.6701
1221	-1.6763
1222	-1.6342
1223	-1.545
1224	-1.4113
1225	-1.2369
1226	-1.0269
1227	-0.78741
1228	-0.52523
1229	-0.24794
1230	3.65e-002
1231	0.31993
1232	0.59418
1233	0.85136
1234	1.0841
1235	1.2856
1236	1.4501
1237	1.5728
1238	1.6502
1239	1.6799
1240	1.6612
1241	1.5945
1242	1.4818
1243	1.3263
